time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes
1624482000,1.19257,1.19563,1.19177,1.19313,0,0,0,0,0,0,0
1624568400,1.19313,1.19753,1.19263,1.19351,0,0,0,0,0,0,0
1624827600,1.19324,1.19445,1.19023,1.19218,0,0,0,0,0,0,0
1624914000,1.19218,1.19297,1.18776,1.18949,0,0,0,0,0,0,0
1625000400,1.18949,1.1909,1.1844999999999999,1.18561,0,0,0,0,0,0,0
1625086800,1.18561,1.18842,1.18373,1.18483,0,0,0,0,0,0,0
1625173200,1.18483,1.18742,1.1807,1.1864,0,0,0,0,0,0,0
1625432400,1.18658,1.18805,1.18513,1.18593,0,0,0,0,0,0,0
1625518800,1.18593,1.18952,1.1806699999999999,1.18234,0,0,0,0,0,0,0
1625605200,1.18234,1.18364,1.17813,1.179,0,0,0,0,0,0,0
1625691600,1.179,1.18678,1.17834,1.1842,0,0,0,0,0,0,0
1625778000,1.1842,1.18812,1.1824999999999999,1.1877,0,0,0,0,0,0,0
1626037200,1.18698,1.18802,1.18361,1.18592,0,0,0,0,0,0,0
1626123600,1.18592,1.18751,1.17721,1.1776,0,0,0,0,0,0,0
1626210000,1.1776,1.18388,1.17719,1.18346,0,0,0,0,0,0,0
1626296400,1.18346,1.18507,1.17961,1.18106,0,0,0,0,0,0,0
1626382800,1.18106,1.18224,1.17922,1.18011,0,0,0,0,0,0,0
1626642000,1.18071,1.18245,1.17636,1.17969,0,0,0,0,0,0,0
1626728400,1.17969,1.18024,1.17556,1.17765,0,0,0,0,0,0,0
1626814800,1.17765,1.18048,1.17517,1.17903,0,0,0,0,0,0,0
1626901200,1.17903,1.18305,1.17573,1.17704,0,0,0,0,0,0,0
1626987600,1.17704,1.17864,1.17544,1.17671,0,0,0,0,0,0,0
1627246800,1.17715,1.18173,1.17634,1.18021,0,0,0,0,0,0,0
1627333200,1.18021,1.18412,1.177,1.18163,0,0,0,0,0,0,0
1627419600,1.18163,1.18496,1.1772,1.18427,0,0,0,0,0,0,0
1627506000,1.18427,1.18928,1.18388,1.18847,0,0,0,0,0,0,0
1627592400,1.18847,1.19087,1.18515,1.18673,0,0,0,0,0,0,0
1627851600,1.18673,1.1897,1.1859,1.18665,0,0,0,0,0,0,0
1627938000,1.18665,1.18934,1.18535,1.1863299999999999,0,0,0,0,0,0,0
1628024400,1.1863299999999999,1.18997,1.18326,1.18366,0,0,0,0,0,0,0
1628110800,1.18366,1.18573,1.18282,1.1832,0,0,0,0,0,0,0
1628197200,1.1832,1.18354,1.17542,1.17587,0,0,0,0,0,0,0
1628456400,1.17587,1.1769,1.17321,1.1736,0,0,0,0,0,0,0
1628542800,1.1736,1.17428,1.17095,1.17174,0,0,0,0,0,0,0
1628629200,1.17174,1.1754,1.17059,1.17364,0,0,0,0,0,0,0
1628715600,1.17364,1.17483,1.17236,1.17295,0,0,0,0,0,0,0
1628802000,1.17295,1.18048,1.17285,1.17949,0,0,0,0,0,0,0
1629061200,1.17943,1.1801,1.17674,1.17765,0,0,0,0,0,0,0
1629147600,1.17765,1.17848,1.17054,1.17083,0,0,0,0,0,0,0
1629234000,1.17083,1.17428,1.16936,1.17088,0,0,0,0,0,0,0
1629320400,1.17088,1.17166,1.16658,1.16743,0,0,0,0,0,0,0
1629406800,1.16743,1.17045,1.16639,1.16995,0,0,0,0,0,0,0
1629666000,1.16995,1.17503,1.1691,1.17434,0,0,0,0,0,0,0
1629752400,1.17434,1.17652,1.17271,1.17539,0,0,0,0,0,0,0
1629838800,1.17539,1.1774499999999999,1.1726,1.17705,0,0,0,0,0,0,0
1629925200,1.17705,1.1779,1.17459,1.17515,0,0,0,0,0,0,0
1630011600,1.17515,1.18023,1.1735,1.17958,0,0,0,0,0,0,0
1630270800,1.17936,1.18099,1.17827,1.17964,0,0,0,0,0,0,0
1630357200,1.17964,1.18451,1.17936,1.18081,0,0,0,0,0,0,0
1630443600,1.18081,1.18573,1.17936,1.1839,0,0,0,0,0,0,0
1630530000,1.1839,1.18761,1.18343,1.18747,0,0,0,0,0,0,0
1630616400,1.18747,1.1909,1.18657,1.18782,0,0,0,0,0,0,0
1630875600,1.18763,1.18864,1.18558,1.18684,0,0,0,0,0,0,0
1630962000,1.18684,1.18854,1.18374,1.18384,0,0,0,0,0,0,0
1631048400,1.18384,1.18512,1.1802,1.18129,0,0,0,0,0,0,0
1631134800,1.18129,1.18414,1.18051,1.18239,0,0,0,0,0,0,0
1631221200,1.18239,1.18512,1.18084,1.18084,0,0,0,0,0,0,0
1631480400,1.18119,1.18171,1.17701,1.18102,0,0,0,0,0,0,0
1631566800,1.18102,1.18458,1.18001,1.18023,0,0,0,0,0,0,0
1631653200,1.18023,1.18319,1.17991,1.18157,0,0,0,0,0,0,0
1631739600,1.18157,1.18207,1.17505,1.17655,0,0,0,0,0,0,0
1631826000,1.17655,1.17889,1.17245,1.17249,0,0,0,0,0,0,0
1632085200,1.173,1.17365,1.17002,1.17246,0,0,0,0,0,0,0
1632171600,1.17246,1.17487,1.17147,1.1722,0,0,0,0,0,0,0
1632258000,1.1722,1.17557,1.16843,1.16873,0,0,0,0,0,0,0
1632344400,1.16873,1.17502,1.16835,1.17385,0,0,0,0,0,0,0
1632430800,1.17385,1.17476,1.17007,1.17204,0,0,0,0,0,0,0
1632690000,1.1726,1.17264,1.16844,1.16955,0,0,0,0,0,0,0
1632776400,1.16955,1.17033,1.16681,1.16833,0,0,0,0,0,0,0
1632862800,1.16833,1.16902,1.15895,1.15968,0,0,0,0,0,0,0
1632949200,1.15968,1.16098,1.15625,1.15755,0,0,0,0,0,0,0
1633035600,1.15755,1.1607399999999999,1.15629,1.15928,0,0,0,0,0,0,0
1633294800,1.15928,1.16403,1.15877,1.16185,0,0,0,0,0,0,0
1633381200,1.16185,1.1622,1.15806,1.1596899999999999,0,0,0,0,0,0,0
1633467600,1.1596899999999999,1.16006,1.1529099999999999,1.15534,0,0,0,0,0,0,0
1633554000,1.15534,1.15721,1.15473,1.155,0,0,0,0,0,0,0
1633640400,1.155,1.15861,1.1541299999999999,1.1571,0,0,0,0,0,0,0
1633899600,1.1569099999999999,1.15868,1.1549,1.15494,0,0,0,0,0,0,0
1633986000,1.15494,1.15703,1.15245,1.15298,0,0,0,0,0,0,0
1634072400,1.15298,1.15974,1.15251,1.15907,0,0,0,0,0,0,0
1634158800,1.15907,1.16244,1.15839,1.15965,0,0,0,0,0,0,0
1634245200,1.15965,1.16187,1.15881,1.15949,0,0,0,0,0,0,0
1634504400,1.15912,1.16224,1.15718,1.16095,0,0,0,0,0,0,0
1634590800,1.16095,1.16694,1.16084,1.1632,0,0,0,0,0,0,0
1634677200,1.1632,1.16587,1.16169,1.16478,0,0,0,0,0,0,0
1634763600,1.16478,1.1667399999999999,1.1619599999999999,1.16225,0,0,0,0,0,0,0
1634850000,1.16225,1.16558,1.16204,1.16447,0,0,0,0,0,0,0
1635109200,1.1638,1.16652,1.15906,1.16065,0,0,0,0,0,0,0
1635195600,1.16065,1.16258,1.15848,1.15958,0,0,0,0,0,0,0
1635282000,1.15958,1.16263,1.15848,1.16026,0,0,0,0,0,0,0
1635368400,1.16026,1.16921,1.15822,1.1677899999999999,0,0,0,0,0,0,0
1635454800,1.1677899999999999,1.16902,1.1535199999999999,1.15611,0,0,0,0,0,0,0
1635714000,1.15573,1.16092,1.1546,1.1606,0,0,0,0,0,0,0
1635800400,1.1606,1.1613499999999999,1.15753,1.1579,0,0,0,0,0,0,0
1635886800,1.1579,1.16163,1.15623,1.16114,0,0,0,0,0,0,0
1635973200,1.16114,1.16164,1.15284,1.15543,0,0,0,0,0,0,0
1636059600,1.15543,1.15731,1.15133,1.15677,0,0,0,0,0,0,0
1636322400,1.15565,1.1595,1.15505,1.15852,0,0,0,0,0,0,0
1636408800,1.15852,1.1609,1.15696,1.15927,0,0,0,0,0,0,0
1636495200,1.15927,1.15953,1.1475899999999999,1.14783,0,0,0,0,0,0,0
1636581600,1.14783,1.14877,1.1443,1.14496,0,0,0,0,0,0,0
1636668000,1.14496,1.14622,1.14329,1.14433,0,0,0,0,0,0,0
1636927200,1.14469,1.1464,1.13563,1.13674,0,0,0,0,0,0,0
1637013600,1.13674,1.13857,1.13089,1.132,0,0,0,0,0,0,0
1637100000,1.132,1.13322,1.12634,1.1319299999999999,0,0,0,0,0,0,0
1637186400,1.1319299999999999,1.13741,1.13139,1.13719,0,0,0,0,0,0,0
1637272800,1.13719,1.13727,1.12501,1.12809,0,0,0,0,0,0,0
1637532000,1.12863,1.1290499999999999,1.12306,1.12347,0,0,0,0,0,0,0
1637618400,1.12347,1.1275,1.1226,1.12477,0,0,0,0,0,0,0
1637704800,1.12477,1.12554,1.1186099999999999,1.11972,0,0,0,0,0,0,0
1637791200,1.11972,1.12297,1.11935,1.1206,0,0,0,0,0,0,0
1637877600,1.1206,1.1332,1.12048,1.13063,0,0,0,0,0,0,0
1638136800,1.12981,1.13115,1.12584,1.12906,0,0,0,0,0,0,0
1638223200,1.12906,1.13828,1.1235,1.13377,0,0,0,0,0,0,0
1638309600,1.13377,1.13598,1.13025,1.13191,0,0,0,0,0,0,0
1638396000,1.13191,1.13477,1.12953,1.1300999999999999,0,0,0,0,0,0,0
1638482400,1.1300999999999999,1.13335,1.12667,1.13062,0,0,0,0,0,0,0
1638741600,1.1302,1.13151,1.12665,1.12838,0,0,0,0,0,0,0
1638828000,1.12838,1.12985,1.12275,1.12672,0,0,0,0,0,0,0
1638914400,1.12672,1.13548,1.12622,1.13419,0,0,0,0,0,0,0
1639000800,1.13419,1.13453,1.12784,1.12927,0,0,0,0,0,0,0
1639087200,1.12927,1.1324,1.12649,1.13159,0,0,0,0,0,0,0
1639346400,1.13098,1.1319299999999999,1.12601,1.1282699999999999,0,0,0,0,0,0,0
1639432800,1.1282699999999999,1.13238,1.12537,1.12585,0,0,0,0,0,0,0
1639519200,1.12585,1.1299299999999999,1.12216,1.12868,0,0,0,0,0,0,0
1639605600,1.12868,1.13605,1.12812,1.13298,0,0,0,0,0,0,0
1639692000,1.13298,1.13489,1.1235,1.12361,0,0,0,0,0,0,0
1639951200,1.12364,1.13039,1.12346,1.1275,0,0,0,0,0,0,0
1640037600,1.1275,1.1302699999999999,1.12608,1.12847,0,0,0,0,0,0,0
1640124000,1.12847,1.13424,1.12643,1.13262,0,0,0,0,0,0,0
1640210400,1.13262,1.13422,1.129,1.13237,0,0,0,0,0,0,0
1640296800,1.13237,1.13435,1.13065,1.1313,0,0,0,0,0,0,0
1640556000,1.1313,1.13347,1.1303,1.13265,0,0,0,0,0,0,0
1640642400,1.13265,1.1333199999999999,1.12896,1.13082,0,0,0,0,0,0,0
1640728800,1.13082,1.1369,1.12737,1.13457,0,0,0,0,0,0,0
1640815200,1.13457,1.13598,1.12985,1.13231,0,0,0,0,0,0,0
1640901600,1.13231,1.13864,1.13032,1.13835,0,0,0,0,0,0,0
1641160800,1.13835,1.13835,1.12796,1.12941,0,0,0,0,0,0,0
1641247200,1.12941,1.13226,1.12723,1.12866,0,0,0,0,0,0,0
1641333600,1.12866,1.13465,1.1277,1.13121,0,0,0,0,0,0,0
1641420000,1.13121,1.13318,1.12847,1.1294899999999999,0,0,0,0,0,0,0
1641506400,1.1294899999999999,1.13648,1.129,1.13609,0,0,0,0,0,0,0
1641765600,1.13518,1.13603,1.1285,1.13249,0,0,0,0,0,0,0
1641852000,1.13249,1.13754,1.13128,1.13661,0,0,0,0,0,0,0
1641938400,1.13661,1.14527,1.13546,1.14415,0,0,0,0,0,0,0
1642024800,1.14415,1.14816,1.14357,1.14547,0,0,0,0,0,0,0
1642111200,1.14547,1.14828,1.13985,1.14149,0,0,0,0,0,0,0
1642370400,1.14118,1.14343,1.13918,1.1403,0,0,0,0,0,0,0
1642456800,1.1403,1.14215,1.13146,1.13241,0,0,0,0,0,0,0
1642543200,1.13241,1.1357,1.13189,1.13424,0,0,0,0,0,0,0
1642629600,1.13424,1.1369,1.13031,1.13101,0,0,0,0,0,0,0
1642716000,1.13101,1.13598,1.13008,1.1343699999999999,0,0,0,0,0,0,0
1642975200,1.13408,1.1345,1.12903,1.13245,0,0,0,0,0,0,0
1643061600,1.13245,1.13287,1.12632,1.13003,0,0,0,0,0,0,0
1643148000,1.13003,1.13107,1.12351,1.1241,0,0,0,0,0,0,0
1643234400,1.1241,1.12434,1.11314,1.11452,0,0,0,0,0,0,0
1643320800,1.11452,1.11737,1.11214,1.11477,0,0,0,0,0,0,0
1643580000,1.11412,1.12478,1.1138,1.12331,0,0,0,0,0,0,0
1643666400,1.12331,1.12787,1.12208,1.1270499999999999,0,0,0,0,0,0,0
1643752800,1.1270499999999999,1.13299,1.12667,1.13017,0,0,0,0,0,0,0
1643839200,1.13017,1.14513,1.12669,1.1435,0,0,0,0,0,0,0
1643925600,1.1435,1.14837,1.14114,1.14506,0,0,0,0,0,0,0
1644184800,1.14645,1.14645,1.14152,1.14421,0,0,0,0,0,0,0
1644271200,1.14421,1.14488,1.13962,1.14143,0,0,0,0,0,0,0
1644357600,1.14143,1.14478,1.14026,1.14211,0,0,0,0,0,0,0
1644444000,1.14211,1.14948,1.1375,1.14275,0,0,0,0,0,0,0
1644530400,1.14275,1.14301,1.13298,1.13453,0,0,0,0,0,0,0
1644789600,1.13371,1.1369,1.12799,1.13057,0,0,0,0,0,0,0
1644876000,1.13057,1.13682,1.12964,1.13581,0,0,0,0,0,0,0
1644962400,1.13581,1.1395899999999999,1.1345,1.13719,0,0,0,0,0,0,0
1645048800,1.13719,1.13862,1.13231,1.13578,0,0,0,0,0,0,0
1645135200,1.13578,1.13771,1.13146,1.13189,0,0,0,0,0,0,0
1645394400,1.13156,1.13902,1.13065,1.13078,0,0,0,0,0,0,0
1645480800,1.13078,1.13668,1.12879,1.13234,0,0,0,0,0,0,0
1645567200,1.13234,1.13589,1.13011,1.13024,0,0,0,0,0,0,0
1645653600,1.13024,1.13086,1.11063,1.11916,0,0,0,0,0,0,0
1645740000,1.11916,1.12742,1.1166,1.12711,0,0,0,0,0,0,0
1645999200,1.11184,1.12465,1.11184,1.12175,0,0,0,0,0,0,0
1646085600,1.12175,1.1233,1.10897,1.11201,0,0,0,0,0,0,0
1646172000,1.11201,1.11438,1.1057299999999999,1.11186,0,0,0,0,0,0,0
1646258400,1.11186,1.11216,1.10334,1.10659,0,0,0,0,0,0,0
1646344800,1.10659,1.10678,1.08857,1.09295,0,0,0,0,0,0,0
1646604000,1.09204,1.09325,1.08059,1.08528,0,0,0,0,0,0,0
1646690400,1.08528,1.09583,1.08486,1.08955,0,0,0,0,0,0,0
1646776800,1.08955,1.10953,1.08898,1.1074,0,0,0,0,0,0,0
1646863200,1.1074,1.11212,1.0976,1.09834,0,0,0,0,0,0,0
1646949600,1.09834,1.10434,1.09018,1.09107,0,0,0,0,0,0,0
1647205200,1.09193,1.09939,1.09003,1.09396,0,0,0,0,0,0,0
1647291600,1.09396,1.10199,1.09261,1.09552,0,0,0,0,0,0,0
1647378000,1.09552,1.1046799999999999,1.09478,1.10335,0,0,0,0,0,0,0
1647464400,1.10335,1.11375,1.10074,1.10902,0,0,0,0,0,0,0
1647550800,1.10902,1.11185,1.10029,1.10505,0,0,0,0,0,0,0
1647810000,1.10568,1.10702,1.10101,1.10152,0,0,0,0,0,0,0
1647896400,1.10152,1.10456,1.09609,1.10276,0,0,0,0,0,0,0
1647982800,1.10276,1.10437,1.0964099999999999,1.10025,0,0,0,0,0,0,0
1648069200,1.10025,1.10137,1.09654,1.09965,0,0,0,0,0,0,0
1648155600,1.09965,1.10377,1.09808,1.09819,0,0,0,0,0,0,0
1648414800,1.09853,1.09994,1.09445,1.09821,0,0,0,0,0,0,0
1648501200,1.09821,1.11371,1.09687,1.10852,0,0,0,0,0,0,0
1648587600,1.10852,1.11709,1.10791,1.11584,0,0,0,0,0,0,0
1648674000,1.11584,1.11848,1.10608,1.10665,0,0,0,0,0,0,0
1648760400,1.10665,1.1076,1.1028,1.10474,0,0,0,0,0,0,0
1649019600,1.10303,1.10544,1.09604,1.0969,0,0,0,0,0,0,0
1649106000,1.0969,1.09886,1.08999,1.09039,0,0,0,0,0,0,0
1649192400,1.09039,1.0937999999999999,1.08741,1.08914,0,0,0,0,0,0,0
1649278800,1.08914,1.09385,1.08646,1.08778,0,0,0,0,0,0,0
1649365200,1.08778,1.08917,1.08363,1.08758,0,0,0,0,0,0,0
1649624400,1.09198,1.09331,1.08726,1.08835,0,0,0,0,0,0,0
1649710800,1.08835,1.09038,1.08212,1.08265,0,0,0,0,0,0,0
1649797200,1.08265,1.08942,1.08088,1.08887,0,0,0,0,0,0,0
1649883600,1.08887,1.09234,1.07573,1.08288,0,0,0,0,0,0,0
1649970000,1.08288,1.083,1.07962,1.08084,0,0,0,0,0,0,0
1650229200,1.08036,1.08215,1.07698,1.0780399999999999,0,0,0,0,0,0,0
1650315600,1.0780399999999999,1.08145,1.07611,1.07868,0,0,0,0,0,0,0
1650402000,1.07868,1.08669,1.07833,1.08503,0,0,0,0,0,0,0
1650488400,1.08503,1.09361,1.08235,1.08315,0,0,0,0,0,0,0
1650574800,1.08315,1.08515,1.07705,1.0796,0,0,0,0,0,0,0
1650834000,1.0806,1.08151,1.06965,1.07117,0,0,0,0,0,0,0
1650920400,1.07117,1.07386,1.06356,1.06375,0,0,0,0,0,0,0
1651006800,1.06375,1.06547,1.05143,1.05552,0,0,0,0,0,0,0
1651093200,1.05552,1.05647,1.04709,1.04985,0,0,0,0,0,0,0
1651179600,1.04985,1.0593,1.04911,1.05413,0,0,0,0,0,0,0
1651438800,1.05413,1.05684,1.04901,1.05036,0,0,0,0,0,0,0
1651525200,1.05036,1.05777,1.04921,1.05188,0,0,0,0,0,0,0
1651611600,1.05188,1.0631,1.0506,1.06185,0,0,0,0,0,0,0
1651698000,1.06185,1.06417,1.04925,1.05395,0,0,0,0,0,0,0
1651784400,1.05395,1.05987,1.04827,1.05455,0,0,0,0,0,0,0
1652043600,1.05438,1.05924,1.0495,1.05574,0,0,0,0,0,0,0
1652130000,1.05574,1.05854,1.05255,1.05262,0,0,0,0,0,0,0
1652216400,1.05262,1.05771,1.05018,1.05121,0,0,0,0,0,0,0
1652302800,1.05121,1.05292,1.03536,1.0378,0,0,0,0,0,0,0
1652389200,1.0378,1.04196,1.03488,1.04094,0,0,0,0,0,0,0
1652648400,1.04005,1.04429,1.0389,1.043,0,0,0,0,0,0,0
1652734800,1.043,1.05556,1.04283,1.05459,0,0,0,0,0,0,0
1652821200,1.05459,1.05637,1.04592,1.04615,0,0,0,0,0,0,0
1652907600,1.04615,1.06071,1.04605,1.05817,0,0,0,0,0,0,0
1652994000,1.05817,1.05993,1.05329,1.056,0,0,0,0,0,0,0
1653253200,1.0562,1.06973,1.05566,1.06885,0,0,0,0,0,0,0
1653339600,1.06885,1.07485,1.06608,1.07314,0,0,0,0,0,0,0
1653426000,1.07314,1.0739,1.06417,1.06763,0,0,0,0,0,0,0
1653512400,1.06763,1.07315,1.06624,1.07219,0,0,0,0,0,0,0
1653598800,1.07219,1.07652,1.06968,1.07349,0,0,0,0,0,0,0
1653858000,1.07345,1.07868,1.0725,1.07754,0,0,0,0,0,0,0
1653944400,1.07754,1.07794,1.06789,1.07315,0,0,0,0,0,0,0
1654030800,1.07315,1.07392,1.0627199999999999,1.0645,0,0,0,0,0,0,0
1654117200,1.0645,1.07501,1.06449,1.07451,0,0,0,0,0,0,0
1654203600,1.07451,1.07646,1.07037,1.07185,0,0,0,0,0,0,0
1654462800,1.07185,1.07519,1.0684,1.06958,0,0,0,0,0,0,0
1654549200,1.06958,1.07142,1.06518,1.06992,0,0,0,0,0,0,0
1654635600,1.06992,1.07485,1.06714,1.07163,0,0,0,0,0,0,0
1654722000,1.07163,1.07737,1.06113,1.06147,0,0,0,0,0,0,0
1654808400,1.06147,1.06423,1.05057,1.0517,0,0,0,0,0,0,0
1655067600,1.05139,1.05201,1.03996,1.0406,0,0,0,0,0,0,0
1655154000,1.0406,1.04848,1.03968,1.0415,0,0,0,0,0,0,0
1655240400,1.0415,1.05078,1.03588,1.04403,0,0,0,0,0,0,0
1655326800,1.04403,1.06014,1.03807,1.05459,0,0,0,0,0,0,0
1655413200,1.05459,1.05608,1.0444499999999999,1.04933,0,0,0,0,0,0,0
1655672400,1.0472,1.05457,1.0472,1.05103,0,0,0,0,0,0,0
1655758800,1.05103,1.05824,1.0506199999999999,1.05307,0,0,0,0,0,0,0
1655845200,1.05307,1.06059,1.04686,1.05641,0,0,0,0,0,0,0
1655931600,1.05641,1.0581,1.04826,1.05172,0,0,0,0,0,0,0
1656018000,1.05172,1.05711,1.05119,1.0557,0,0,0,0,0,0,0
1656277200,1.05522,1.06149,1.05474,1.0582,0,0,0,0,0,0,0
1656363600,1.0582,1.06061,1.05031,1.05169,0,0,0,0,0,0,0
1656450000,1.05169,1.05355,1.04349,1.04386,0,0,0,0,0,0,0
1656536400,1.04386,1.04888,1.03822,1.04836,0,0,0,0,0,0,0
1656622800,1.04836,1.04854,1.0365199999999999,1.04266,0,0,0,0,0,0,0
1656882000,1.04163,1.04627,1.04163,1.04178,0,0,0,0,0,0,0
1656968400,1.04178,1.04488,1.02352,1.02646,0,0,0,0,0,0,0
1657054800,1.02646,1.02766,1.01613,1.01805,0,0,0,0,0,0,0
1657141200,1.01805,1.0221,1.01442,1.01566,0,0,0,0,0,0,0
1657227600,1.01566,1.01912,1.00716,1.0185899999999999,0,0,0,0,0,0,0
1657486800,1.01742,1.01834,1.00336,1.00384,0,0,0,0,0,0,0
1657573200,1.00384,1.00737,0.99998,1.00342,0,0,0,0,0,0,0
1657659600,1.00342,1.01222,0.99978,1.0052699999999999,0,0,0,0,0,0,0
1657746000,1.0052699999999999,1.0058799999999999,0.99521,1.00141,0,0,0,0,0,0,0
1657832400,1.00141,1.00979,1.00068,1.00864,0,0,0,0,0,0,0
1658091600,1.0082,1.02013,1.00786,1.0142,0,0,0,0,0,0,0
1658178000,1.0142,1.02692,1.01193,1.02241,0,0,0,0,0,0,0
1658264400,1.02241,1.02731,1.01553,1.01761,0,0,0,0,0,0,0
1658350800,1.01761,1.0278,1.01534,1.02271,0,0,0,0,0,0,0
1658437200,1.02271,1.02552,1.01297,1.02143,0,0,0,0,0,0,0
1658696400,1.0208599999999999,1.02578,1.01785,1.0218099999999999,0,0,0,0,0,0,0
1658782800,1.0218099999999999,1.02501,1.01075,1.01151,0,0,0,0,0,0,0
1658869200,1.01151,1.02208,1.00965,1.01905,0,0,0,0,0,0,0
1658955600,1.01905,1.02344,1.01139,1.0197,0,0,0,0,0,0,0
1659042000,1.0197,1.02544,1.0145899999999999,1.0226,0,0,0,0,0,0,0
1659301200,1.0226,1.02753,1.02053,1.02607,0,0,0,0,0,0,0
1659387600,1.02607,1.02939,1.01633,1.0165899999999999,0,0,0,0,0,0,0
1659474000,1.0165899999999999,1.02104,1.01227,1.01633,0,0,0,0,0,0,0
1659560400,1.01633,1.02539,1.01544,1.02449,0,0,0,0,0,0,0
1659646800,1.02449,1.0252,1.01413,1.018,0,0,0,0,0,0,0
1659906000,1.01738,1.02219,1.01592,1.0191,0,0,0,0,0,0,0
1659992400,1.0191,1.02475,1.01885,1.0213,0,0,0,0,0,0,0
1660078800,1.0213,1.03686,1.02017,1.0299,0,0,0,0,0,0,0
1660165200,1.0299,1.03643,1.02754,1.0321,0,0,0,0,0,0,0
1660251600,1.0321,1.03272,1.02383,1.02568,0,0,0,0,0,0,0
1660510800,1.02568,1.02683,1.01544,1.01579,0,0,0,0,0,0,0
1660597200,1.01579,1.01948,1.01222,1.01709,0,0,0,0,0,0,0
1660683600,1.01709,1.02029,1.01453,1.0178099999999999,0,0,0,0,0,0,0
1660770000,1.0178099999999999,1.0193,1.00793,1.00848,0,0,0,0,0,0,0
1660856400,1.00848,1.00955,1.00319,1.00387,0,0,0,0,0,0,0
1661115600,1.00339,1.00465,0.9926,0.9941099999999999,0,0,0,0,0,0,0
1661202000,0.9941099999999999,1.00182,0.98999,0.99679,0,0,0,0,0,0,0
1661288400,0.99679,0.9999,0.991,0.99627,0,0,0,0,0,0,0
1661374800,0.99627,1.00333,0.99488,0.99734,0,0,0,0,0,0,0
1661461200,0.99734,1.009,0.99466,0.9964,0,0,0,0,0,0,0
1661720400,0.99651,1.00292,0.99141,0.9994,0,0,0,0,0,0,0
1661806800,0.9994,1.00549,0.9982,1.00121,0,0,0,0,0,0,0
1661893200,1.00121,1.0079,0.99713,1.00516,0,0,0,0,0,0,0
1661979600,1.00516,1.00543,0.99107,0.99449,0,0,0,0,0,0,0
1662066000,0.99449,1.00336,0.99421,0.9952,0,0,0,0,0,0,0
1662325200,0.9918,0.99441,0.98775,0.99273,0,0,0,0,0,0,0
1662411600,0.99273,0.99864,0.98638,0.99027,0,0,0,0,0,0,0
1662498000,0.99027,1.00109,0.98753,1.00015,0,0,0,0,0,0,0
1662584400,1.00015,1.00299,0.99307,0.99942,0,0,0,0,0,0,0
1662670800,0.99942,1.01133,0.99924,1.00437,0,0,0,0,0,0,0
1662930000,1.01043,1.01977,1.00597,1.01214,0,0,0,0,0,0,0
1663016400,1.01214,1.01872,0.99662,0.99668,0,0,0,0,0,0,0
1663102800,0.99668,1.00236,0.99551,0.998,0,0,0,0,0,0,0
1663189200,0.998,1.00179,0.99557,0.99968,0,0,0,0,0,0,0
