time,open,high,low,close,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes,Shapes
1701986400,1.07935,1.08007,1.0723799999999999,1.07588,0,0,0,0,0,0,0
1702245600,1.07585,1.0779,1.07415,1.07645,0,0,0,0,0,0,0
1702332000,1.07645,1.08277,1.07582,1.07941,0,0,0,0,0,0,0
1702418400,1.07941,1.08966,1.0773,1.08739,0,0,0,0,0,0,0
1702504800,1.08739,1.10093,1.08698,1.0992,0,0,0,0,0,0,0
1702591200,1.0992,1.10037,1.08884,1.08937,0,0,0,0,0,0,0
1702850400,1.08968,1.09312,1.08918,1.09235,0,0,0,0,0,0,0
1702936800,1.09235,1.09874,1.09116,1.0980699999999999,0,0,0,0,0,0,0
1703023200,1.0980699999999999,1.09835,1.09296,1.09392,0,0,0,0,0,0,0
1703109600,1.09392,1.10126,1.09352,1.10107,0,0,0,0,0,0,0
1703196000,1.10107,1.10401,1.09936,1.1014,0,0,0,0,0,0,0
1703455200,1.1018999999999999,1.1018999999999999,1.1005,1.10073,0,0,0,0,0,0,0
1703541600,1.10073,1.1045099999999999,1.10073,1.10419,0,0,0,0,0,0,0
1703628000,1.10419,1.11227,1.10284,1.1105,0,0,0,0,0,0,0
1703714400,1.1105,1.11393,1.10552,1.10612,0,0,0,0,0,0,0
1703800800,1.10612,1.10842,1.10339,1.10375,0,0,0,0,0,0,0
1704060000,1.10368,1.10368,1.10367,1.10368,0,0,0,0,0,0,0
1704146400,1.10368,1.10388,1.09381,1.09391,0,0,0,0,0,0,0
1704232800,1.09391,1.09654,1.08926,1.0921399999999999,0,0,0,0,0,0,0
1704319200,1.0921399999999999,1.09722,1.09141,1.09444,0,0,0,0,0,0,0
1704405600,1.09444,1.09984,1.08767,1.09409,0,0,0,0,0,0,0
1704664800,1.09432,1.09788,1.09226,1.09503,0,0,0,0,0,0,0
1704751200,1.09503,1.09664,1.09101,1.09307,0,0,0,0,0,0,0
1704837600,1.09307,1.09729,1.09228,1.09724,0,0,0,0,0,0,0
1704924000,1.09724,1.09994,1.0930199999999999,1.0972,0,0,0,0,0,0,0
1705010400,1.0972,1.0986799999999999,1.09359,1.0948499999999999,0,0,0,0,0,0,0
1705269600,1.09499,1.09674,1.09334,1.09481,0,0,0,0,0,0,0
1705356000,1.09481,1.09511,1.08617,1.08751,0,0,0,0,0,0,0
1705442400,1.08751,1.08844,1.08444,1.08823,0,0,0,0,0,0,0
1705528800,1.08823,1.09067,1.08466,1.08761,0,0,0,0,0,0,0
1705615200,1.08761,1.0897999999999999,1.08657,1.08971,0,0,0,0,0,0,0
1705874400,1.08894,1.09094,1.08799,1.08825,0,0,0,0,0,0,0
1705960800,1.08825,1.09162,1.08215,1.08533,0,0,0,0,0,0,0
1706047200,1.08533,1.09323,1.08441,1.08846,0,0,0,0,0,0,0
1706133600,1.08846,1.09017,1.08215,1.08461,0,0,0,0,0,0,0
1706220000,1.08461,1.08856,1.08128,1.08531,0,0,0,0,0,0,0
1706479200,1.08405,1.08501,1.07958,1.08311,0,0,0,0,0,0,0
1706565600,1.08311,1.08574,1.08119,1.08454,0,0,0,0,0,0,0
1706652000,1.08454,1.0887499999999999,1.07947,1.0818,0,0,0,0,0,0,0
1706738400,1.0818,1.08748,1.07798,1.08715,0,0,0,0,0,0,0
1706824800,1.08715,1.08975,1.0780399999999999,1.07864,0,0,0,0,0,0,0
1707084000,1.0782,1.0786499999999999,1.07231,1.07423,0,0,0,0,0,0,0
1707170400,1.07423,1.07623,1.07225,1.07542,0,0,0,0,0,0,0
1707256800,1.07542,1.07839,1.07487,1.0772,0,0,0,0,0,0,0
1707343200,1.0772,1.07888,1.07414,1.07775,0,0,0,0,0,0,0
1707429600,1.07775,1.07955,1.0762099999999999,1.0783,0,0,0,0,0,0,0
1707688800,1.07776,1.08055,1.07558,1.0772,0,0,0,0,0,0,0
1707775200,1.0772,1.07946,1.0700399999999999,1.07085,0,0,0,0,0,0,0
1707861600,1.07085,1.07344,1.06949,1.07274,0,0,0,0,0,0,0
1707948000,1.07274,1.0784799999999999,1.07235,1.07724,0,0,0,0,0,0,0
1708034400,1.07724,1.07874,1.0732,1.0774299999999999,0,0,0,0,0,0,0
1708293600,1.0772,1.07894,1.07619,1.07769,0,0,0,0,0,0,0
1708380000,1.07769,1.08387,1.07615,1.08075,0,0,0,0,0,0,0
1708466400,1.08075,1.08244,1.07899,1.08189,0,0,0,0,0,0,0
1708552800,1.08189,1.08883,1.08027,1.08226,0,0,0,0,0,0,0
1708639200,1.08226,1.08395,1.08118,1.08175,0,0,0,0,0,0,0
1708898400,1.08319,1.0859699999999999,1.0812599999999999,1.0851,0,0,0,0,0,0,0
1708984800,1.0851,1.08659,1.08329,1.08441,0,0,0,0,0,0,0
1709071200,1.08441,1.08462,1.07965,1.08382,0,0,0,0,0,0,0
1709157600,1.08382,1.08558,1.07958,1.08052,0,0,0,0,0,0,0
1709244000,1.08052,1.08432,1.07977,1.08374,0,0,0,0,0,0,0
1709503200,1.08345,1.08667,1.08345,1.08555,0,0,0,0,0,0,0
1709589600,1.08555,1.08761,1.08401,1.08565,0,0,0,0,0,0,0
1709676000,1.08565,1.09154,1.0842,1.08985,0,0,0,0,0,0,0
1709762400,1.08985,1.09492,1.08677,1.0948,0,0,0,0,0,0,0
1709848800,1.0948,1.09812,1.09178,1.09343,0,0,0,0,0,0,0
1710104400,1.09426,1.09481,1.09145,1.09257,0,0,0,0,0,0,0
1710190800,1.09257,1.09438,1.09022,1.09266,0,0,0,0,0,0,0
1710277200,1.09266,1.09638,1.09199,1.09475,0,0,0,0,0,0,0
1710363600,1.09475,1.09547,1.08806,1.0883,0,0,0,0,0,0,0
1710450000,1.0883,1.0899699999999999,1.08728,1.0887499999999999,0,0,0,0,0,0,0
1710709200,1.08901,1.09061,1.0866,1.08722,0,0,0,0,0,0,0
1710795600,1.08722,1.08766,1.08346,1.08656,0,0,0,0,0,0,0
1710882000,1.08656,1.09228,1.08364,1.09218,0,0,0,0,0,0,0
1710968400,1.09218,1.09425,1.08554,1.0859699999999999,0,0,0,0,0,0,0
1711054800,1.0859699999999999,1.0868,1.08017,1.08066,0,0,0,0,0,0,0
1711314000,1.08076,1.08424,1.0802,1.08372,0,0,0,0,0,0,0
1711400400,1.08372,1.08643,1.08242,1.0831,0,0,0,0,0,0,0
1711486800,1.0831,1.0839,1.08107,1.08278,0,0,0,0,0,0,0
1711573200,1.08278,1.08278,1.0775,1.07861,0,0,0,0,0,0,0
1711659600,1.07861,1.08047,1.07677,1.07894,0,0,0,0,0,0,0
1711918800,1.07843,1.0798699999999999,1.07309,1.07428,0,0,0,0,0,0,0
1712005200,1.07428,1.0779,1.07246,1.07692,0,0,0,0,0,0,0
1712091600,1.07692,1.08368,1.07639,1.08359,0,0,0,0,0,0,0
1712178000,1.08359,1.08765,1.08318,1.08368,0,0,0,0,0,0,0
1712264400,1.08368,1.08479,1.07913,1.0836,0,0,0,0,0,0,0
1712523600,1.08343,1.08622,1.08209,1.08591,0,0,0,0,0,0,0
1712610000,1.08591,1.0885,1.08476,1.08568,0,0,0,0,0,0,0
1712696400,1.08568,1.08665,1.07287,1.07423,0,0,0,0,0,0,0
1712782800,1.07423,1.07564,1.0699,1.07259,0,0,0,0,0,0,0
1712869200,1.07259,1.07293,1.06224,1.06384,0,0,0,0,0,0,0
1713128400,1.06337,1.06652,1.06202,1.06241,0,0,0,0,0,0,0
1713214800,1.06241,1.06536,1.0601099999999999,1.06186,0,0,0,0,0,0,0
1713301200,1.06186,1.06795,1.06059,1.06727,0,0,0,0,0,0,0
1713387600,1.06727,1.069,1.06413,1.06432,0,0,0,0,0,0,0
1713474000,1.06432,1.06776,1.06104,1.06521,0,0,0,0,0,0,0
1713733200,1.0657,1.06707,1.06239,1.06539,0,0,0,0,0,0,0
1713819600,1.06539,1.07113,1.06385,1.07011,0,0,0,0,0,0,0
1713906000,1.07011,1.07142,1.0678,1.06987,0,0,0,0,0,0,0
1713992400,1.06987,1.0740399999999999,1.06782,1.07298,0,0,0,0,0,0,0
1714078800,1.07298,1.07528,1.06739,1.06909,0,0,0,0,0,0,0
1714338000,1.06926,1.07337,1.06901,1.07208,0,0,0,0,0,0,0
1714424400,1.07208,1.07354,1.06646,1.06654,0,0,0,0,0,0,0
1714510800,1.06654,1.07328,1.06494,1.0712,0,0,0,0,0,0,0
1714597200,1.0712,1.07302,1.06741,1.07252,0,0,0,0,0,0,0
1714683600,1.07252,1.08122,1.07222,1.07583,0,0,0,0,0,0,0
1714942800,1.0758,1.07908,1.07552,1.07677,0,0,0,0,0,0,0
1715029200,1.07677,1.07873,1.07478,1.07544,0,0,0,0,0,0,0
1715115600,1.07544,1.07574,1.0735,1.07481,0,0,0,0,0,0,0
1715202000,1.07481,1.07845,1.07239,1.07818,0,0,0,0,0,0,0
1715288400,1.07818,1.07901,1.07603,1.07673,0,0,0,0,0,0,0
1715547600,1.0768199999999999,1.08068,1.07657,1.07895,0,0,0,0,0,0,0
1715634000,1.07895,1.08256,1.0766499999999999,1.08191,0,0,0,0,0,0,0
1715720400,1.08191,1.0886,1.08129,1.08841,0,0,0,0,0,0,0
1715806800,1.08841,1.08949,1.08544,1.08669,0,0,0,0,0,0,0
1715893200,1.08669,1.08785,1.08356,1.0867,0,0,0,0,0,0,0
1716152400,1.0865799999999999,1.08845,1.0854,1.08566,0,0,0,0,0,0,0
1716238800,1.08566,1.08747,1.08425,1.08538,0,0,0,0,0,0,0
1716325200,1.08538,1.08634,1.08174,1.08225,0,0,0,0,0,0,0
1716411600,1.08225,1.08611,1.08047,1.08147,0,0,0,0,0,0,0
1716498000,1.08147,1.08578,1.08054,1.08459,0,0,0,0,0,0,0
1716757200,1.08462,1.08674,1.08406,1.08572,0,0,0,0,0,0,0
1716843600,1.08572,1.0889,1.08501,1.08567,0,0,0,0,0,0,0
1716930000,1.08567,1.08612,1.07998,1.08008,0,0,0,0,0,0,0
1717016400,1.08008,1.08451,1.07882,1.08319,0,0,0,0,0,0,0
1717102800,1.08319,1.08823,1.08112,1.0847499999999999,0,0,0,0,0,0,0
1717362000,1.08443,1.09047,1.08278,1.09042,0,0,0,0,0,0,0
1717448400,1.09042,1.0916,1.08588,1.08789,0,0,0,0,0,0,0
1717534800,1.08789,1.08915,1.08543,1.08684,0,0,0,0,0,0,0
1717621200,1.08684,1.0902,1.08619,1.0887499999999999,0,0,0,0,0,0,0
1717707600,1.0887499999999999,1.09018,1.07976,1.07976,0,0,0,0,0,0,0
1717966800,1.0774,1.07816,1.0732599999999999,1.07651,0,0,0,0,0,0,0
1718053200,1.07651,1.07734,1.07194,1.0740399999999999,0,0,0,0,0,0,0
1718139600,1.0740399999999999,1.08522,1.07346,1.08085,0,0,0,0,0,0,0
1718226000,1.08085,1.08164,1.07328,1.07371,0,0,0,0,0,0,0
1718312400,1.07371,1.0744799999999999,1.06675,1.07023,0,0,0,0,0,0,0
1718571600,1.07014,1.07378,1.06862,1.0734,0,0,0,0,0,0,0
1718658000,1.0734,1.07615,1.0709899999999999,1.07395,0,0,0,0,0,0,0
1718744400,1.07395,1.07535,1.07247,1.07412,0,0,0,0,0,0,0
1718830800,1.07412,1.07486,1.07014,1.07015,0,0,0,0,0,0,0
1718917200,1.07015,1.07205,1.06709,1.0691,0,0,0,0,0,0,0
1719176400,1.06798,1.07464,1.06798,1.0732,0,0,0,0,0,0,0
1719262800,1.0732,1.07442,1.06904,1.07138,0,0,0,0,0,0,0
1719349200,1.07138,1.07179,1.0666,1.0680399999999999,0,0,0,0,0,0,0
1719435600,1.0680399999999999,1.07264,1.06763,1.07035,0,0,0,0,0,0,0
1719522000,1.07035,1.07247,1.06852,1.07108,0,0,0,0,0,0,0
1719781200,1.07432,1.07764,1.07194,1.07402,0,0,0,0,0,0,0
1719867600,1.07402,1.07472,1.0709899999999999,1.0745,0,0,0,0,0,0,0
1719954000,1.0745,1.08168,1.0735999999999999,1.07841,0,0,0,0,0,0,0
1720040400,1.07841,1.08138,1.07815,1.08106,0,0,0,0,0,0,0
1720126800,1.08106,1.08426,1.07945,1.08382,0,0,0,0,0,0,0
1720386000,1.08004,1.08451,1.07991,1.08237,0,0,0,0,0,0,0
1720472400,1.08237,1.08334,1.08054,1.08135,0,0,0,0,0,0,0
1720558800,1.08135,1.08305,1.08103,1.08298,0,0,0,0,0,0,0
1720645200,1.08298,1.09,1.08249,1.08676,0,0,0,0,0,0,0
1720731600,1.08676,1.09113,1.08617,1.09043,0,0,0,0,0,0,0
1720990800,1.08826,1.09223,1.08806,1.08938,0,0,0,0,0,0,0
1721077200,1.08938,1.09054,1.08715,1.08992,0,0,0,0,0,0,0
1721163600,1.08992,1.0948,1.0895,1.09389,0,0,0,0,0,0,0
1721250000,1.09389,1.0941,1.08935,1.08964,0,0,0,0,0,0,0
1721336400,1.08964,1.09017,1.08756,1.0881,0,0,0,0,0,0,0
1721595600,1.08866,1.09028,1.0873,1.08907,0,0,0,0,0,0,0
1721682000,1.08907,1.08967,1.08437,1.08538,0,0,0,0,0,0,0
1721768400,1.08538,1.08665,1.08256,1.0839699999999999,0,0,0,0,0,0,0
1721854800,1.0839699999999999,1.087,1.08282,1.08456,0,0,0,0,0,0,0
1721941200,1.08456,1.08681,1.0842,1.08545,0,0,0,0,0,0,0
1722200400,1.08556,1.08699,1.08027,1.08206,0,0,0,0,0,0,0
1722286800,1.08206,1.08358,1.07981,1.0815,0,0,0,0,0,0,0
1722373200,1.0815,1.08493,1.08017,1.08256,0,0,0,0,0,0,0
1722459600,1.08256,1.08354,1.07774,1.07911,0,0,0,0,0,0,0
1722546000,1.07911,1.09266,1.07817,1.09085,0,0,0,0,0,0,0
1722805200,1.09224,1.10089,1.08926,1.09524,0,0,0,0,0,0,0
1722891600,1.09524,1.09631,1.09035,1.09296,0,0,0,0,0,0,0
1722978000,1.09296,1.09366,1.09052,1.09213,0,0,0,0,0,0,0
1723064400,1.09213,1.09452,1.08813,1.09186,0,0,0,0,0,0,0
1723150800,1.09186,1.09313,1.0909,1.09145,0,0,0,0,0,0,0
1723410000,1.09109,1.09393,1.09099,1.09313,0,0,0,0,0,0,0
1723496400,1.09313,1.09996,1.09137,1.09936,0,0,0,0,0,0,0
1723582800,1.09936,1.10474,1.09815,1.10122,0,0,0,0,0,0,0
1723669200,1.10122,1.10155,1.09495,1.09722,0,0,0,0,0,0,0
1723755600,1.09722,1.10294,1.0968499999999999,1.10265,0,0,0,0,0,0,0
1724014800,1.10255,1.10864,1.10227,1.10849,0,0,0,0,0,0,0
1724101200,1.10849,1.11304,1.10717,1.1129499999999999,0,0,0,0,0,0,0
1724187600,1.1129499999999999,1.11741,1.10989,1.11493,0,0,0,0,0,0,0
1724274000,1.11493,1.11648,1.10981,1.1112,0,0,0,0,0,0,0
1724360400,1.1112,1.12009,1.11053,1.1189,0,0,0,0,0,0,0
1724619600,1.11867,1.12016,1.11499,1.11609,0,0,0,0,0,0,0
1724706000,1.11609,1.11906,1.11498,1.11841,0,0,0,0,0,0,0
1724792400,1.11841,1.11849,1.11049,1.11195,0,0,0,0,0,0,0
1724878800,1.11195,1.11398,1.10555,1.10774,0,0,0,0,0,0,0
1724965200,1.10774,1.1095,1.10425,1.10453,0,0,0,0,0,0,0
1725224400,1.10448,1.10774,1.10409,1.10696,0,0,0,0,0,0,0
1725310800,1.10696,1.10728,1.10263,1.10431,0,0,0,0,0,0,0
1725397200,1.10431,1.10951,1.10362,1.1082,0,0,0,0,0,0,0
1725483600,1.1082,1.11197,1.1074599999999999,1.11102,0,0,0,0,0,0,0
1725570000,1.11102,1.11554,1.10655,1.10835,0,0,0,0,0,0,0
1725829200,1.10832,1.1091,1.10335,1.10348,0,0,0,0,0,0,0
1725915600,1.10348,1.10496,1.10151,1.10194,0,0,0,0,0,0,0
1726002000,1.10194,1.10548,1.10019,1.10119,0,0,0,0,0,0,0
1726088400,1.10119,1.10751,1.10054,1.10743,0,0,0,0,0,0,0
1726174800,1.10743,1.11019,1.10703,1.10719,0,0,0,0,0,0,0
1726434000,1.10762,1.11376,1.10742,1.11326,0,0,0,0,0,0,0
1726520400,1.11323,1.1146,1.1110200000000001,1.11132,0,0,0,0,0,0,0
1726606800,1.11132,1.11888,1.1096300000000001,1.11184,0,0,0,0,0,0,0
1726693200,1.11184,1.11786,1.1068,1.11611,0,0,0,0,0,0,0
1726779600,1.11611,1.11815,1.11357,1.11598,0,0,0,0,0,0,0
1727038800,1.11561,1.1167,1.10828,1.11108,0,0,0,0,0,0,0
1727125200,1.11108,1.11804,1.1103,1.11791,0,0,0,0,0,0,0
1727211600,1.11791,1.12138,1.11212,1.11322,0,0,0,0,0,0,0
1727298000,1.11322,1.11889,1.11253,1.11764,0,0,0,0,0,0,0
1727384400,1.11764,1.12027,1.11242,1.11593,0,0,0,0,0,0,0
1727643600,1.115,1.12087,1.11132,1.11345,0,0,0,0,0,0,0
1727730000,1.11345,1.11437,1.10454,1.1067500000000001,0,0,0,0,0,0,0
1727816400,1.1067500000000001,1.10826,1.10322,1.10443,0,0,0,0,0,0,0
1727902800,1.10443,1.10489,1.10079,1.10298,0,0,0,0,0,0,0
1727989200,1.10298,1.10393,1.0950900000000001,1.09717,0,0,0,0,0,0,0
1728248400,1.09621,1.09865,1.09539,1.09739,0,0,0,0,0,0,0
1728334800,1.09739,1.09969,1.09606,1.0979700000000001,0,0,0,0,0,0,0
1728421200,1.0979700000000001,1.09807,1.09358,1.09388,0,0,0,0,0,0,0
1728507600,1.09388,1.09546,1.08996,1.09362,0,0,0,0,0,0,0
1728594000,1.09362,1.09534,1.09257,1.09355,0,0,0,0,0,0,0
1728853200,1.09313,1.09364,1.08878,1.0908200000000001,0,0,0,0,0,0,0
1728939600,1.0908200000000001,1.09165,1.08815,1.08904,0,0,0,0,0,0,0
1729026000,1.08904,1.09011,1.08528,1.08616,0,0,0,0,0,0,0
1729112400,1.08616,1.08732,1.08107,1.08308,0,0,0,0,0,0,0
1729198800,1.08308,1.08691,1.08249,1.08652,0,0,0,0,0,0,0
1729458000,1.08599,1.08713,1.08107,1.08146,0,0,0,0,0,0,0
1729544400,1.08146,1.0837700000000001,1.07923,1.07962,0,0,0,0,0,0,0
1729630800,1.07962,1.08064,1.07608,1.07815,0,0,0,0,0,0,0
1729717200,1.07815,1.08295,1.07701,1.08272,0,0,0,0,0,0,0
1729803600,1.08272,1.0839,1.07909,1.07936,0,0,0,0,0,0,0
1730062800,1.07917,1.08273,1.07817,1.08117,0,0,0,0,0,0,0
1730149200,1.08117,1.0826,1.07686,1.08179,0,0,0,0,0,0,0
1730235600,1.08179,1.0871,1.08075,1.08553,0,0,0,0,0,0,0
1730322000,1.08553,1.08879,1.0843800000000001,1.08831,0,0,0,0,0,0,0
1730408400,1.08831,1.09054,1.08301,1.0831600000000001,0,0,0,0,0,0,0
1730671200,1.08747,1.09144,1.08695,1.08768,0,0,0,0,0,0,0
1730757600,1.08768,1.09362,1.08721,1.09293,0,0,0,0,0,0,0
1730844000,1.09293,1.09367,1.06822,1.0728,0,0,0,0,0,0,0
1730930400,1.0728,1.08243,1.07124,1.08024,0,0,0,0,0,0,0
1731016800,1.08024,1.08044,1.06866,1.07174,0,0,0,0,0,0,0
1731276000,1.07058,1.07275,1.06284,1.0649,0,0,0,0,0,0,0
1731362400,1.0649,1.06627,1.05946,1.0622800000000001,0,0,0,0,0,0,0
1731448800,1.0622800000000001,1.06534,1.05555,1.05622,0,0,0,0,0,0,0
1731535200,1.05622,1.05822,1.04958,1.05292,0,0,0,0,0,0,0
1731621600,1.05292,1.05926,1.0516,1.05381,0,0,0,0,0,0,0
1731880800,1.05273,1.06068,1.05272,1.05975,0,0,0,0,0,0,0
1731967200,1.05975,1.06008,1.05227,1.05945,0,0,0,0,0,0,0
1732053600,1.05945,1.06095,1.05064,1.05432,0,0,0,0,0,0,0
1732140000,1.05432,1.05546,1.04617,1.04737,0,0,0,0,0,0,0
1732226400,1.04737,1.04976,1.03314,1.04144,0,0,0,0,0,0,0
1732485600,1.048,1.05301,1.04485,1.04948,0,0,0,0,0,0,0
1732572000,1.04948,1.05444,1.04249,1.04878,0,0,0,0,0,0,0
1732658400,1.04878,1.05874,1.0474,1.05654,0,0,0,0,0,0,0
1732744800,1.05654,1.05693,1.05271,1.05518,0,0,0,0,0,0,0
1732831200,1.05518,1.05968,1.0541,1.05741,0,0,0,0,0,0,0
1733090400,1.0564500000000001,1.05682,1.04601,1.04971,0,0,0,0,0,0,0
1733176800,1.04971,1.05347,1.04801,1.05047,0,0,0,0,0,0,0
1733263200,1.05047,1.05438,1.04719,1.05099,0,0,0,0,0,0,0
1733349600,1.05099,1.05893,1.05055,1.05857,0,0,0,0,0,0,0
1733436000,1.05857,1.06293,1.05419,1.05664,0,0,0,0,0,0,0
1733695200,1.05541,1.05941,1.05317,1.05527,0,0,0,0,0,0,0
1733781600,1.05527,1.0567900000000001,1.04981,1.05268,0,0,0,0,0,0,0
1733868000,1.05268,1.0539,1.04798,1.0495,0,0,0,0,0,0,0
1733954400,1.0495,1.05306,1.04633,1.04661,0,0,0,0,0,0,0
1734040800,1.04661,1.05238,1.04529,1.04982,0,0,0,0,0,0,0
1734300000,1.04854,1.05245,1.04743,1.05103,0,0,0,0,0,0,0
1734386400,1.05103,1.0534000000000001,1.04787,1.04901,0,0,0,0,0,0,0
1734472800,1.04901,1.05125,1.03433,1.03515,0,0,0,0,0,0,0
1734559200,1.03515,1.0422,1.0347,1.0358,0,0,0,0,0,0,0
1734645600,1.0358,1.04471,1.0342500000000001,1.04292,0,0,0,0,0,0,0
1734904800,1.04266,1.0445,1.03839,1.04045,0,0,0,0,0,0,0
1734991200,1.04045,1.04096,1.03831,1.03912,0,0,0,0,0,0,0
1735164000,1.03912,1.04298,1.03901,1.04203,0,0,0,0,0,0,0
1735250400,1.04203,1.04438,1.04046,1.04205,0,0,0,0,0,0,0
1735509600,1.0423,1.04581,1.03713,1.04063,0,0,0,0,0,0,0
1735596000,1.04063,1.04241,1.03434,1.03549,0,0,0,0,0,0,0
1735768800,1.03549,1.03721,1.02225,1.0261,0,0,0,0,0,0,0
1735855200,1.0261,1.03096,1.02568,1.03079,0,0,0,0,0,0,0
1736114400,1.03017,1.04365,1.02941,1.03893,0,0,0,0,0,0,0
1736200800,1.03893,1.04341,1.03391,1.03394,0,0,0,0,0,0,0
1736287200,1.03394,1.03573,1.02727,1.0318,0,0,0,0,0,0,0
1736373600,1.0318,1.03211,1.0283200000000001,1.02986,0,0,0,0,0,0,0
1736460000,1.02986,1.03117,1.02111,1.0239800000000001,0,0,0,0,0,0,0
1736719200,1.02355,1.02497,1.01766,1.02441,0,0,0,0,0,0,0
1736805600,1.02441,1.03082,1.0238,1.03072,0,0,0,0,0,0,0
1736892000,1.03072,1.03541,1.02582,1.02885,0,0,0,0,0,0,0
1736978400,1.02885,1.03148,1.02599,1.02962,0,0,0,0,0,0,0
1737064800,1.02962,1.03304,1.02648,1.02669,0,0,0,0,0,0,0
1737324000,1.02792,1.04342,1.0265900000000001,1.04159,0,0,0,0,0,0,0
1737410400,1.04159,1.0435,1.03413,1.0424200000000001,0,0,0,0,0,0,0
1737496800,1.0424200000000001,1.04571,1.03916,1.04081,0,0,0,0,0,0,0
1737583200,1.04081,1.04376,1.03713,1.04148,0,0,0,0,0,0,0
1737669600,1.04148,1.05211,1.04112,1.04918,0,0,0,0,0,0,0
1737928800,1.04742,1.05329,1.04534,1.04914,0,0,0,0,0,0,0
1738015200,1.04914,1.04924,1.04133,1.04299,0,0,0,0,0,0,0
1738101600,1.04299,1.04433,1.03819,1.04207,0,0,0,0,0,0,0
1738188000,1.04207,1.04672,1.03857,1.03891,0,0,0,0,0,0,0
1738274400,1.03891,1.04336,1.03495,1.0356,0,0,0,0,0,0,0
1738533600,1.02325,1.03496,1.02098,1.03432,0,0,0,0,0,0,0
1738620000,1.03432,1.03873,1.02713,1.03778,0,0,0,0,0,0,0
1738706400,1.03778,1.04423,1.03694,1.04023,0,0,0,0,0,0,0
1738792800,1.04023,1.04051,1.03521,1.03826,0,0,0,0,0,0,0
1738879200,1.03826,1.04109,1.03044,1.03254,0,0,0,0,0,0,0
1739138400,1.02863,1.03361,1.02821,1.03063,0,0,0,0,0,0,0
1739224800,1.03063,1.03812,1.02917,1.03607,0,0,0,0,0,0,0
1739311200,1.03607,1.04295,1.03165,1.03818,0,0,0,0,0,0,0
1739397600,1.03818,1.04671,1.03725,1.0463500000000001,0,0,0,0,0,0,0
1739484000,1.0463500000000001,1.05139,1.04467,1.0487,0,0,0,0,0,0,0
1739743200,1.04832,1.0506,1.04666,1.04836,0,0,0,0,0,0,0
1739829600,1.04836,1.0486,1.0434700000000001,1.04455,0,0,0,0,0,0,0
1739916000,1.04455,1.0461,1.04004,1.04221,0,0,0,0,0,0,0
1740002400,1.04221,1.05031,1.04182,1.05007,0,0,0,0,0,0,0
1740088800,1.05007,1.05053,1.04491,1.04561,0,0,0,0,0,0,0
1740348000,1.04695,1.05279,1.04524,1.04672,0,0,0,0,0,0,0
1740434400,1.04672,1.0519,1.04559,1.05125,0,0,0,0,0,0,0
1740520800,1.05125,1.05284,1.04746,1.04838,0,0,0,0,0,0,0
1740607200,1.04838,1.04922,1.03998,1.04009,0,0,0,0,0,0,0